,CaseID,AppUnit,案件名稱,DigSite,DigArea,CaseStart,CaseEnd,StrAllowTime,ConstructionUnit,Construction_Man,Construction_Tel,Supervise,Supervise_Man,Supervise_Tel,ExamUnit,ExamDate,Remark,TWD97X,TWD97Y,LAT,LONG,geometry
28,292729,新北淡工字第1112722836號,NEG190401電信管道埋設工程(建案),淡水區崁頂里村里後洲路一段,申挖工程：柏油，長11公尺，寬0.4公尺，深0.5公尺，面積4.4平方公尺；申挖工程：紅磚，長3公尺，寬0.4公尺，深0.5公尺，面積1.2平方公尺；孔蓋工程：柏油，長2.4公尺，寬0.8公尺，深0.3公尺，面積1.9平方公尺；總面積：7.5平方公尺,111/11/28,111/12/9,時段性施工，111年11月28日起111年12月09日止，共12日。自訂日間09時至16時,瑞通營造有限公司,劉燕燕,02-22222306,中華電信股份有限公司台北營運處第七客戶網路中心,葉志斌,975006563,淡水區公所,2022/11/4,,293047.2684,2787709.976,25.1974,121.4271,
29,295274,295274,明德路一段埋設中華電信管道工程106751,土城區青雲里村里明德路一段349號,申挖工程：紅磚，長4公尺，寬0.6公尺，深0.7公尺，面積2.4平方公尺；總面積：2.4平方公尺,111/12/1,111/12/9,時段性施工，111年12月01日起111年12月09日止，共9日。日間09時至16時,緯鑫營造有限公司,許哲銘,952707231,中華電信股份有限公司新北營運處第一客戶網路中心,黃志揚,928554944,土城區公所,2022/11/8,,296252.9114,2763331.673,24.9772,121.4581,
30,295334,1112732586,配合台電拆桿遷移光纜訊號工程,汐止區興福里村里福德一路157號,申挖工程：柏油，長15公尺，寬0.6公尺，深1.2公尺，面積9平方公尺；孔蓋工程：柏油，長1.2公尺，寬0.8公尺，深1.2公尺，面積0.96平方公尺；總面積：9.96平方公尺,111/12/1,111/12/9,時段性施工，111年12月01日起111年12月09日止，共9日。日間09時至16時,強鋼營造股份有限公司,周榮華,02-26815368,台灣固網股份有限公司,李昆澤,926223659,汐止區公所,2022/10/31,,314207.0768,2773285.924,25.0664,121.6364,
31,295367,295367,53583許書銘-新設用電,土城區青山里村里國際路158巷24弄11號,申挖工程：柏油，長35公尺，寬0.6公尺，深1.2公尺，面積21平方公尺；總面積：21平方公尺,111/12/1,111/12/9,時段性施工，111年12月01日起111年12月09日止，共9日。日間09時至16時,永騰工程股份有限公司,高畦銨,8666-7567,台灣電力股份有限公司台北南區營業處,蔡佳霖,912868348,土城區公所,2022/11/4,53583平日日間(09:00~17:00)假日日間(08:30~17:30),297273.4496,2763235.122,24.9763,121.4682,
32,295375,1115區11-1,B11A5422B2台灣電力公司申請用電,三重區田中里村里中正北路286號,申挖工程：紅磚，長5公尺，寬0.6公尺，深1.2公尺，面積3平方公尺；總面積：3平方公尺,111/12/1,111/12/9,時段性施工，111年12月01日起111年12月09日止，共9日。夜間22時至隔日06時,金樹水電工程有限公司,何金樹,(02)22812046,台灣電力股份有限公司台北西區營業處,詹庭璘,928865222,三重區公所,2022/11/1,台灣電力公司(LT管線修復工程),298465.0628,2773466.762,25.0686,121.4804,
33,295385,1115區11-2,B11A5429B黑磷金屬有限公司申請用電,三重區大有里村里中正北路428巷19號,申挖工程：柏油，長3公尺，寬0.8公尺，深1.2公尺，面積2.4平方公尺；孔蓋工程：柏油，長1.5公尺，寬1.5公尺，深0.3公尺，面積2.2平方公尺；總面積：4.6平方公尺,111/12/1,111/12/9,時段性施工，111年12月01日起111年12月09日止，共9日。日間09時至16時,金樹水電工程有限公司,何金樹,(02)22812046,台灣電力股份有限公司台北西區營業處,詹庭璘,928865222,三重區公所,2022/11/1,"黑磷金屬有限公司(變更用電增設工程)
施工前請洽明進水電0972176538蘇先生",297866.7514,2773609.914,25.07,121.4745,
34,295464,1115區11-3,111北區給水裝置工程建案自來水接管(斷管),三重區大有里村里中正北路586號,申挖工程：紅磚，長0.5公尺，寬2公尺，深1.2公尺，面積1平方公尺；申挖工程：柏油，長0.5公尺，寬2公尺，深1.2公尺，面積1平方公尺；總面積：2平方公尺,111/12/1,111/12/9,時段性施工，111年12月01日起111年12月09日止，共9日。日間09時至16時,昱丞工程有限公司,簡梅蘭,27357536,臺北自來水事業處北區營業分處,賴奕誠,906225913,三重區公所,2022/11/4,"建案自來水接管(斷管)
",297431.1941,2773850.878,25.0721,121.4702,
35,295546,1112218995,34986聯合再生能源股份有限公司-申請新設用電,永和區上林里村里竹林路75巷,申挖工程：柏油，長1公尺，寬0.6公尺，深1.2公尺，面積0.6平方公尺；申挖工程：其它，長2公尺，寬0.6公尺，深0.5公尺，面積1.2平方公尺；總面積：1.8平方公尺,111/12/1,111/12/9,時段性施工，111年12月01日起111年12月09日止，共9日。日間09時至16時,永騰工程股份有限公司,高畦銨,8666-7567,台灣電力股份有限公司台北南區營業處,謝春風,932331695,永和區公所,2022/11/8,34986,302393.3462,2767338.271,25.0132,121.5191,
36,292600,新北蘆工字第1112511199號,B11A5279B新北市政府交通局申請用電,蘆洲區水湳里村里民族路353號,申挖工程：柏油，長23公尺，寬0.6公尺，深1.2公尺，面積13.8平方公尺；總面積：13.8平方公尺,111/10/13,111/12/8,時段性施工，111年10月13日起111年10月22日止，共10日。夜間22時至隔日06時；時段性施工，111年12月02日起111年12月08日止，共7日。夜間22時至隔日06時,金樹水電工程有限公司,何金樹,(02)22812046,台灣電力股份有限公司台北西區營業處,張毓達,935913876,蘆洲區公所,2022/9/15,"新北市政府交通局(智慧型站牌新設工程)
施工前請洽 景業水電工程有限公司 電話0917650813",297636.1808,2776037.671,25.0919,121.4723,
37,295040,111一區11-3,B11A5412B台電台北西區管線淺埋改善,三重區碧華里村里五華街220號,申挖工程：柏油，長10公尺，寬3公尺，深1.2公尺，面積30平方公尺；總面積：30平方公尺,111/11/30,111/12/8,時段性施工，111年11月30日起111年12月08日止，共9日。日間09時至16時,金樹水電工程有限公司,何金樹,(02)22812046,台灣電力股份有限公司台北西區營業處,楊文豪,933007150,三重區公所,2022/11/2,,299232.3183,2775520.341,25.0872,121.4881,
38,276721,276721,土城區國際公園城管線工程,土城區青山里村里國際路158巷,申挖工程：柏油，長372公尺，寬0.6公尺，深1.5公尺，面積223.2平方公尺；總面積：223.2平方公尺,110/10/18,111/12/7,時段性施工，110年10月18日起110年11月16日止，共30日。日間09時至16時；第1次變更：時段性施工，110年11月17日起110年12月10日止，共24日。(日間09時至16時)(展延)；第2次變更：時段性施工，111年03月21日起111年04月19日止，共30日。(日間09時至16時)(展延)；第3次變更：時段性施工，111年04月20日起111年05月19日止，共30日。(日間09時至16時)(展延)；第4次變更：時段性施工，111年07月22日起111年08月01日止，共11日。(日間09時至16時)(展延)；第5次變更：時段性施工，111年09月03日起111年09月09日止，共7日。(日間09時至16時)(展延)；第6次變更：時段性施工，111年09月17日起111年09月23日止，共7日。(日間09時至16時)(展延)；第7次變更：時段性施工，111年11月08日起111年12月07日止，共30日。(日間09時至16時)(展延),翔禾管線工程有限公司,秦自蘭,(02)29872118,台灣自來水公司第十二區管理處,阮中佑,963161996,土城區公所,2021/10/14,,297296.3442,2763183.98,24.9758,121.4685,
39,280864,280864,土城國際公園城管線工程,土城區青山里村里國際路57號,申挖工程：柏油，長219公尺，寬0.6公尺，深1.49公尺，面積131.4平方公尺；總面積：131.4平方公尺,111/1/13,111/12/7,時段性施工，111年01月13日起111年02月11日止，共30日。日間09時至16時；第1次變更：時段性施工，111年02月17日起111年03月18日止，共30日。(日間09時至16時)(展延)；第2次變更：時段性施工，111年03月31日起111年04月29日止，共30日。(日間09時至16時)(展延)；第3次變更：時段性施工，111年09月03日起111年09月09日止，共7日。(日間09時至16時)(展延)；第4次變更：時段性施工，111年09月17日起111年10月23日止，共37日。(日間09時至16時)(展延)；第5次變更：時段性施工，111年11月08日起111年12月07日止，共30日。(日間09時至16時)(展延),翔禾管線工程有限公司,秦自蘭,(02)29872118,台灣自來水公司第十二區管理處,阮中佑,963161996,土城區公所,2022/1/12,,297166.8792,2763205.894,24.976,121.4672,
40,295508,新北林工字第1112867069號,B11C5438B新北市政府交通局包燈新設,林口區南勢里村里文化三路一段457號,申挖工程：柏油，長20公尺，寬0.6公尺，深1.2公尺，面積12平方公尺；總面積：12平方公尺,111/11/28,111/12/7,時段性施工，111年11月28日起111年12月07日止，共10日。日間09時至16時,合銘水電企業有限公司,吳於寶,936072526,台灣電力股份有限公司台北西區營業處,陳維國,952725117,林口區公所,2022/11/7,,287177.3176,2774095.534,25.0746,121.3685,
41,294127,1112819673,自來水用戶新裝工程,泰山區義學里村里明志路二段136巷,申挖工程：柏油，長1.5公尺，寬0.6公尺，深1.2公尺，面積0.9平方公尺；申挖工程：柏油，長4公尺，寬0.6公尺，深1.2公尺，面積2.4平方公尺；總面積：3.3平方公尺,111/11/28,111/12/6,時段性施工，111年11月28日起111年12月06日止，共9日。日間09時至16時,百曜工程有限公司,呂瑞騰,921079422,台灣自來水公司第十二區管理處泰山營運所,林明志,935324373,泰山區公所,2022/11/4,申請日期為10/11-10/19(系統無法選擇10/15以後日期),293079.0481,2771530.09,25.0513,121.427,
42,294501,新北林工字第1112865603號,B11C5401B台電西區低壓電纜挖損修復,林口區麗林里村里八德路,孔蓋工程：柏油，長1.5公尺，寬1.5公尺，深0.2公尺，面積2.25平方公尺；申挖工程：柏油，長7公尺，寬0.6公尺，深1.2公尺，面積4.2平方公尺；總面積：6.45平方公尺,111/11/1,111/12/6,時段性施工，111年11月01日起111年11月09日止，共9日。日間09時至16時；第1次變更：時段性施工，111年11月28日起111年12月06日止，共9日。(日間09時至16時)(展延),合銘水電企業有限公司,吳於寶,936072526,台灣電力股份有限公司台北西區營業處,陳維國,952725117,林口區公所,2022/10/27,,287195.4719,2773308.585,25.0675,121.3687,
43,294559,新北峽工字第1112678307號,B11B5231B台電台北西區申請用電,三峽區鳶山里村里大勇路18-1號,申挖工程：柏油，長20公尺，寬9公尺，深1.2公尺，面積180平方公尺；總面積：180平方公尺,111/11/28,111/12/6,時段性施工，111年11月28日起111年12月06日止，共9日。日間09時至16時,鑫雄工程有限公司,吳秋美,(02)22881861,台灣電力股份有限公司台北西區營業處,楊繼周,937186667,三峽區公所,2022/11/3,,287065.4109,2758955.626,24.938,121.367,
44,294966,新北蘆工字第1112516441號,B11A5404B台電北西區淺埋改善工程,蘆洲區玉清里村里中興街46號,申挖工程：柏油，長29公尺，寬1公尺，深1.2公尺，面積29平方公尺；孔蓋工程：柏油，長1.5公尺，寬1.5公尺，深0.3公尺，面積2.2平方公尺；總面積：31.2平方公尺,111/11/14,111/12/6,時段性施工，111年11月14日起111年11月19日止，共6日。；時段性施工，111年11月28日起111年12月06日止，共9日。,金樹水電工程有限公司,何金樹,(02)22812046,台灣電力股份有限公司台北西區營業處,張毓達,935913876,蘆洲區公所,2022/11/7,台電北西區淺埋改善工程,298548.5957,2775524.226,25.0872,121.4813,
45,295075,1112075504,18430台電-電桿修復,板橋區流芳里村里南門街7號,申挖工程：柏油，長4公尺，寬0.6公尺，深1.2公尺，面積2.4平方公尺；申挖工程：紅磚，長1公尺，寬0.6公尺，深0.5公尺，面積0.6平方公尺；申挖工程：其它，長1公尺，寬0.3公尺，深1公尺，面積0.3平方公尺；總面積：3.3平方公尺,111/11/28,111/12/6,時段性施工，111年11月28日起111年12月06日止，共9日。日間09時至16時,永騰工程股份有限公司,高畦銨,8666-7567,台灣電力股份有限公司台北南區營業處,楊天培,953131903,板橋區公所,2022/11/8,18430平日日間(09:00~17:00)假日日間(08:30~17:30);管路為日間施工;銑鋪為夜間施工。,296189.039,2766874.95,25.0092,121.4576,
